name,category,price_per_kg,season,description
Crop4509,Fruit,124.45,Summer,Crop4509 is a fruit suitable for summer season.
Crop4510,Vegetable,20.93,Summer,Crop4510 is a vegetable suitable for summer season.
Crop4511,Vegetable,131.26,Summer,Crop4511 is a vegetable suitable for summer season.
Crop4512,Fruit,77.61,All year,Crop4512 is a fruit suitable for all year season.
Crop4513,Vegetable,113.5,All year,Crop4513 is a vegetable suitable for all year season.
Crop4514,Fruit,73.81,Winter,Crop4514 is a fruit suitable for winter season.
Crop4515,Fruit,24.74,Monsoon,Crop4515 is a fruit suitable for monsoon season.
Crop4516,Vegetable,38.52,Summer,Crop4516 is a vegetable suitable for summer season.
Crop4517,Cereal,161.88,Monsoon,Crop4517 is a cereal suitable for monsoon season.
Crop4518,Fruit,137.9,All year,Crop4518 is a fruit suitable for all year season.
Crop4519,Cereal,73.37,Summer,Crop4519 is a cereal suitable for summer season.
Crop4520,Cereal,47.07,Monsoon,Crop4520 is a cereal suitable for monsoon season.
Crop4521,Vegetable,158.78,Summer,Crop4521 is a vegetable suitable for summer season.
Crop4522,Fruit,80.64,Winter,Crop4522 is a fruit suitable for winter season.
Crop4523,Vegetable,180.02,All year,Crop4523 is a vegetable suitable for all year season.
Crop4524,Vegetable,117.39,Winter,Crop4524 is a vegetable suitable for winter season.
Crop4525,Vegetable,28.61,Winter,Crop4525 is a vegetable suitable for winter season.
Crop4526,Fruit,138.18,Winter,Crop4526 is a fruit suitable for winter season.
Crop4527,Vegetable,117.43,Monsoon,Crop4527 is a vegetable suitable for monsoon season.
Crop4528,Vegetable,30.33,Monsoon,Crop4528 is a vegetable suitable for monsoon season.
Crop4529,Vegetable,192.78,All year,Crop4529 is a vegetable suitable for all year season.
Crop4530,Vegetable,151.24,Winter,Crop4530 is a vegetable suitable for winter season.
Crop4531,Fruit,26.62,Winter,Crop4531 is a fruit suitable for winter season.
Crop4532,Cereal,112.48,Summer,Crop4532 is a cereal suitable for summer season.
Crop4533,Fruit,107.55,Winter,Crop4533 is a fruit suitable for winter season.
Crop4534,Cereal,75.24,Summer,Crop4534 is a cereal suitable for summer season.
Crop4535,Cereal,140.23,All year,Crop4535 is a cereal suitable for all year season.
Crop4536,Cereal,71.83,Monsoon,Crop4536 is a cereal suitable for monsoon season.
Crop4537,Cereal,35.45,Winter,Crop4537 is a cereal suitable for winter season.
Crop4538,Cereal,169.84,Monsoon,Crop4538 is a cereal suitable for monsoon season.
Crop4539,Fruit,111.98,Winter,Crop4539 is a fruit suitable for winter season.
Crop4540,Cereal,59.31,Summer,Crop4540 is a cereal suitable for summer season.
Crop4541,Fruit,67.58,All year,Crop4541 is a fruit suitable for all year season.
Crop4542,Cereal,117.4,Monsoon,Crop4542 is a cereal suitable for monsoon season.
Crop4543,Fruit,146.2,Summer,Crop4543 is a fruit suitable for summer season.
Crop4544,Cereal,76.0,All year,Crop4544 is a cereal suitable for all year season.
Crop4545,Cereal,86.33,All year,Crop4545 is a cereal suitable for all year season.
Crop4546,Vegetable,48.03,Summer,Crop4546 is a vegetable suitable for summer season.
Crop4547,Vegetable,47.63,All year,Crop4547 is a vegetable suitable for all year season.
Crop4548,Vegetable,74.46,Summer,Crop4548 is a vegetable suitable for summer season.
Crop4549,Cereal,192.26,Monsoon,Crop4549 is a cereal suitable for monsoon season.
Crop4550,Vegetable,160.72,All year,Crop4550 is a vegetable suitable for all year season.
Crop4551,Cereal,147.98,Monsoon,Crop4551 is a cereal suitable for monsoon season.
Crop4552,Cereal,142.25,Monsoon,Crop4552 is a cereal suitable for monsoon season.
Crop4553,Vegetable,70.54,Winter,Crop4553 is a vegetable suitable for winter season.
Crop4554,Vegetable,194.34,Summer,Crop4554 is a vegetable suitable for summer season.
Crop4555,Fruit,46.67,Summer,Crop4555 is a fruit suitable for summer season.
Crop4556,Fruit,160.57,Monsoon,Crop4556 is a fruit suitable for monsoon season.
Crop4557,Fruit,80.26,All year,Crop4557 is a fruit suitable for all year season.
Crop4558,Cereal,97.62,Monsoon,Crop4558 is a cereal suitable for monsoon season.
Crop4559,Cereal,56.51,Summer,Crop4559 is a cereal suitable for summer season.
Crop4560,Fruit,45.06,Monsoon,Crop4560 is a fruit suitable for monsoon season.
Crop4561,Cereal,132.08,Winter,Crop4561 is a cereal suitable for winter season.
Crop4562,Cereal,145.38,Winter,Crop4562 is a cereal suitable for winter season.
Crop4563,Vegetable,90.17,Winter,Crop4563 is a vegetable suitable for winter season.
Crop4564,Cereal,140.74,Monsoon,Crop4564 is a cereal suitable for monsoon season.
Crop4565,Fruit,187.75,Summer,Crop4565 is a fruit suitable for summer season.
Crop4566,Fruit,33.35,Monsoon,Crop4566 is a fruit suitable for monsoon season.
Crop4567,Fruit,191.8,Winter,Crop4567 is a fruit suitable for winter season.
Crop4568,Vegetable,137.45,Winter,Crop4568 is a vegetable suitable for winter season.
Crop4569,Cereal,71.4,Winter,Crop4569 is a cereal suitable for winter season.
Crop4570,Vegetable,118.02,Monsoon,Crop4570 is a vegetable suitable for monsoon season.
Crop4571,Vegetable,124.81,Winter,Crop4571 is a vegetable suitable for winter season.
Crop4572,Fruit,118.73,All year,Crop4572 is a fruit suitable for all year season.
Crop4573,Cereal,30.7,Winter,Crop4573 is a cereal suitable for winter season.
Crop4574,Vegetable,192.04,Winter,Crop4574 is a vegetable suitable for winter season.
Crop4575,Fruit,174.53,Winter,Crop4575 is a fruit suitable for winter season.
Crop4576,Cereal,76.55,All year,Crop4576 is a cereal suitable for all year season.
Crop4577,Cereal,154.63,All year,Crop4577 is a cereal suitable for all year season.
Crop4578,Vegetable,172.32,Summer,Crop4578 is a vegetable suitable for summer season.
Crop4579,Cereal,194.8,Summer,Crop4579 is a cereal suitable for summer season.
Crop4580,Vegetable,90.46,Monsoon,Crop4580 is a vegetable suitable for monsoon season.
Crop4581,Fruit,32.91,All year,Crop4581 is a fruit suitable for all year season.
Crop4582,Vegetable,33.46,All year,Crop4582 is a vegetable suitable for all year season.
Crop4583,Cereal,114.17,Winter,Crop4583 is a cereal suitable for winter season.
Crop4584,Fruit,197.3,All year,Crop4584 is a fruit suitable for all year season.
Crop4585,Fruit,105.64,Summer,Crop4585 is a fruit suitable for summer season.
Crop4586,Cereal,156.36,All year,Crop4586 is a cereal suitable for all year season.
Crop4587,Vegetable,145.42,Monsoon,Crop4587 is a vegetable suitable for monsoon season.
Crop4588,Fruit,163.97,Monsoon,Crop4588 is a fruit suitable for monsoon season.
Crop4589,Vegetable,114.18,All year,Crop4589 is a vegetable suitable for all year season.
Crop4590,Fruit,37.71,Monsoon,Crop4590 is a fruit suitable for monsoon season.
Crop4591,Fruit,121.91,Winter,Crop4591 is a fruit suitable for winter season.
Crop4592,Vegetable,168.44,Summer,Crop4592 is a vegetable suitable for summer season.
Crop4593,Cereal,97.58,Monsoon,Crop4593 is a cereal suitable for monsoon season.
Crop4594,Fruit,154.21,Winter,Crop4594 is a fruit suitable for winter season.
Crop4595,Fruit,153.06,All year,Crop4595 is a fruit suitable for all year season.
Crop4596,Cereal,84.14,All year,Crop4596 is a cereal suitable for all year season.
Crop4597,Cereal,56.04,Winter,Crop4597 is a cereal suitable for winter season.
Crop4598,Cereal,156.58,Monsoon,Crop4598 is a cereal suitable for monsoon season.
Crop4599,Cereal,79.74,Summer,Crop4599 is a cereal suitable for summer season.
Crop4600,Cereal,169.52,Monsoon,Crop4600 is a cereal suitable for monsoon season.
Crop4601,Vegetable,105.8,Monsoon,Crop4601 is a vegetable suitable for monsoon season.
Crop4602,Fruit,45.75,Winter,Crop4602 is a fruit suitable for winter season.
Crop4603,Vegetable,50.57,Summer,Crop4603 is a vegetable suitable for summer season.
Crop4604,Vegetable,191.6,Winter,Crop4604 is a vegetable suitable for winter season.
Crop4605,Cereal,109.06,Winter,Crop4605 is a cereal suitable for winter season.
Crop4606,Fruit,175.41,Winter,Crop4606 is a fruit suitable for winter season.
Crop4607,Cereal,67.93,All year,Crop4607 is a cereal suitable for all year season.
Crop4608,Cereal,112.39,All year,Crop4608 is a cereal suitable for all year season.
Crop4609,Cereal,113.8,Summer,Crop4609 is a cereal suitable for summer season.
Crop4610,Fruit,171.24,All year,Crop4610 is a fruit suitable for all year season.
Crop4611,Fruit,118.55,All year,Crop4611 is a fruit suitable for all year season.
Crop4612,Cereal,46.9,All year,Crop4612 is a cereal suitable for all year season.
Crop4613,Vegetable,97.65,Winter,Crop4613 is a vegetable suitable for winter season.
Crop4614,Cereal,69.19,All year,Crop4614 is a cereal suitable for all year season.
Crop4615,Cereal,85.03,All year,Crop4615 is a cereal suitable for all year season.
Crop4616,Cereal,162.53,Winter,Crop4616 is a cereal suitable for winter season.
Crop4617,Fruit,118.42,Monsoon,Crop4617 is a fruit suitable for monsoon season.
Crop4618,Fruit,154.09,Winter,Crop4618 is a fruit suitable for winter season.
Crop4619,Vegetable,110.3,Winter,Crop4619 is a vegetable suitable for winter season.
Crop4620,Cereal,167.0,Winter,Crop4620 is a cereal suitable for winter season.
Crop4621,Cereal,170.68,All year,Crop4621 is a cereal suitable for all year season.
Crop4622,Fruit,175.11,Monsoon,Crop4622 is a fruit suitable for monsoon season.
Crop4623,Vegetable,177.67,Monsoon,Crop4623 is a vegetable suitable for monsoon season.
Crop4624,Fruit,125.88,All year,Crop4624 is a fruit suitable for all year season.
Crop4625,Fruit,179.64,Summer,Crop4625 is a fruit suitable for summer season.
Crop4626,Fruit,63.22,Winter,Crop4626 is a fruit suitable for winter season.
Crop4627,Fruit,95.27,Summer,Crop4627 is a fruit suitable for summer season.
Crop4628,Cereal,41.42,Winter,Crop4628 is a cereal suitable for winter season.
Crop4629,Fruit,196.04,Winter,Crop4629 is a fruit suitable for winter season.
Crop4630,Cereal,42.44,Monsoon,Crop4630 is a cereal suitable for monsoon season.
Crop4631,Fruit,120.63,Summer,Crop4631 is a fruit suitable for summer season.
Crop4632,Vegetable,103.83,Monsoon,Crop4632 is a vegetable suitable for monsoon season.
Crop4633,Vegetable,92.39,Monsoon,Crop4633 is a vegetable suitable for monsoon season.
Crop4634,Vegetable,188.35,All year,Crop4634 is a vegetable suitable for all year season.
Crop4635,Fruit,181.86,All year,Crop4635 is a fruit suitable for all year season.
Crop4636,Cereal,140.07,Summer,Crop4636 is a cereal suitable for summer season.
Crop4637,Vegetable,39.26,Winter,Crop4637 is a vegetable suitable for winter season.
Crop4638,Vegetable,93.71,Winter,Crop4638 is a vegetable suitable for winter season.
Crop4639,Vegetable,25.87,All year,Crop4639 is a vegetable suitable for all year season.
Crop4640,Vegetable,114.15,Monsoon,Crop4640 is a vegetable suitable for monsoon season.
Crop4641,Cereal,105.24,Monsoon,Crop4641 is a cereal suitable for monsoon season.
Crop4642,Cereal,64.53,Summer,Crop4642 is a cereal suitable for summer season.
Crop4643,Fruit,38.74,Summer,Crop4643 is a fruit suitable for summer season.
Crop4644,Fruit,161.04,Monsoon,Crop4644 is a fruit suitable for monsoon season.
Crop4645,Cereal,74.4,Monsoon,Crop4645 is a cereal suitable for monsoon season.
Crop4646,Fruit,147.17,Winter,Crop4646 is a fruit suitable for winter season.
Crop4647,Fruit,181.13,Winter,Crop4647 is a fruit suitable for winter season.
Crop4648,Cereal,184.72,Summer,Crop4648 is a cereal suitable for summer season.
Crop4649,Cereal,140.2,All year,Crop4649 is a cereal suitable for all year season.
Crop4650,Vegetable,34.69,All year,Crop4650 is a vegetable suitable for all year season.
Crop4651,Fruit,173.45,Monsoon,Crop4651 is a fruit suitable for monsoon season.
Crop4652,Fruit,133.52,All year,Crop4652 is a fruit suitable for all year season.
Crop4653,Fruit,99.5,Monsoon,Crop4653 is a fruit suitable for monsoon season.
Crop4654,Cereal,191.11,All year,Crop4654 is a cereal suitable for all year season.
Crop4655,Cereal,102.26,Monsoon,Crop4655 is a cereal suitable for monsoon season.
Crop4656,Cereal,55.16,Summer,Crop4656 is a cereal suitable for summer season.
Crop4657,Cereal,64.26,Summer,Crop4657 is a cereal suitable for summer season.
Crop4658,Vegetable,172.62,Monsoon,Crop4658 is a vegetable suitable for monsoon season.
Crop4659,Cereal,26.27,Summer,Crop4659 is a cereal suitable for summer season.
Crop4660,Cereal,53.65,Monsoon,Crop4660 is a cereal suitable for monsoon season.
Crop4661,Fruit,112.8,Summer,Crop4661 is a fruit suitable for summer season.
Crop4662,Vegetable,90.81,Summer,Crop4662 is a vegetable suitable for summer season.
Crop4663,Fruit,71.0,All year,Crop4663 is a fruit suitable for all year season.
Crop4664,Cereal,128.01,All year,Crop4664 is a cereal suitable for all year season.
Crop4665,Vegetable,137.52,Winter,Crop4665 is a vegetable suitable for winter season.
Crop4666,Fruit,23.76,Winter,Crop4666 is a fruit suitable for winter season.
Crop4667,Cereal,136.7,All year,Crop4667 is a cereal suitable for all year season.
Crop4668,Cereal,37.42,All year,Crop4668 is a cereal suitable for all year season.
Crop4669,Fruit,40.15,Summer,Crop4669 is a fruit suitable for summer season.
Crop4670,Cereal,20.35,Winter,Crop4670 is a cereal suitable for winter season.
Crop4671,Vegetable,62.55,All year,Crop4671 is a vegetable suitable for all year season.
Crop4672,Vegetable,107.68,Monsoon,Crop4672 is a vegetable suitable for monsoon season.
Crop4673,Vegetable,126.17,Winter,Crop4673 is a vegetable suitable for winter season.
Crop4674,Vegetable,181.64,All year,Crop4674 is a vegetable suitable for all year season.
Crop4675,Cereal,178.19,Winter,Crop4675 is a cereal suitable for winter season.
Crop4676,Fruit,136.84,Monsoon,Crop4676 is a fruit suitable for monsoon season.
Crop4677,Vegetable,150.11,All year,Crop4677 is a vegetable suitable for all year season.
Crop4678,Cereal,149.55,All year,Crop4678 is a cereal suitable for all year season.
Crop4679,Vegetable,186.93,Monsoon,Crop4679 is a vegetable suitable for monsoon season.
Crop4680,Vegetable,47.28,Monsoon,Crop4680 is a vegetable suitable for monsoon season.
Crop4681,Fruit,162.32,All year,Crop4681 is a fruit suitable for all year season.
Crop4682,Fruit,90.37,Monsoon,Crop4682 is a fruit suitable for monsoon season.
Crop4683,Cereal,93.23,Winter,Crop4683 is a cereal suitable for winter season.
Crop4684,Fruit,102.34,All year,Crop4684 is a fruit suitable for all year season.
Crop4685,Fruit,20.46,Winter,Crop4685 is a fruit suitable for winter season.
Crop4686,Fruit,51.69,Summer,Crop4686 is a fruit suitable for summer season.
Crop4687,Vegetable,63.77,Summer,Crop4687 is a vegetable suitable for summer season.
Crop4688,Fruit,97.35,Summer,Crop4688 is a fruit suitable for summer season.
Crop4689,Vegetable,64.6,Monsoon,Crop4689 is a vegetable suitable for monsoon season.
Crop4690,Fruit,44.59,Monsoon,Crop4690 is a fruit suitable for monsoon season.
Crop4691,Vegetable,89.67,Summer,Crop4691 is a vegetable suitable for summer season.
Crop4692,Cereal,177.18,All year,Crop4692 is a cereal suitable for all year season.
Crop4693,Cereal,184.52,Winter,Crop4693 is a cereal suitable for winter season.
Crop4694,Fruit,139.52,Summer,Crop4694 is a fruit suitable for summer season.
Crop4695,Vegetable,133.13,All year,Crop4695 is a vegetable suitable for all year season.
Crop4696,Fruit,108.64,Monsoon,Crop4696 is a fruit suitable for monsoon season.
Crop4697,Fruit,148.02,All year,Crop4697 is a fruit suitable for all year season.
Crop4698,Cereal,96.06,Winter,Crop4698 is a cereal suitable for winter season.
Crop4699,Vegetable,44.8,All year,Crop4699 is a vegetable suitable for all year season.
Crop4700,Cereal,69.47,Monsoon,Crop4700 is a cereal suitable for monsoon season.
Crop4701,Fruit,113.26,Winter,Crop4701 is a fruit suitable for winter season.
Crop4702,Vegetable,75.85,Monsoon,Crop4702 is a vegetable suitable for monsoon season.
Crop4703,Fruit,154.97,Monsoon,Crop4703 is a fruit suitable for monsoon season.
Crop4704,Cereal,32.97,Summer,Crop4704 is a cereal suitable for summer season.
Crop4705,Vegetable,109.01,Winter,Crop4705 is a vegetable suitable for winter season.
Crop4706,Cereal,84.43,Summer,Crop4706 is a cereal suitable for summer season.
Crop4707,Fruit,55.83,Monsoon,Crop4707 is a fruit suitable for monsoon season.
Crop4708,Cereal,136.32,Winter,Crop4708 is a cereal suitable for winter season.
Crop4709,Vegetable,99.11,Summer,Crop4709 is a vegetable suitable for summer season.
Crop4710,Cereal,120.93,All year,Crop4710 is a cereal suitable for all year season.
Crop4711,Fruit,59.24,Summer,Crop4711 is a fruit suitable for summer season.
Crop4712,Cereal,122.63,Monsoon,Crop4712 is a cereal suitable for monsoon season.
Crop4713,Vegetable,59.96,Monsoon,Crop4713 is a vegetable suitable for monsoon season.
Crop4714,Fruit,159.48,Monsoon,Crop4714 is a fruit suitable for monsoon season.
Crop4715,Vegetable,123.27,All year,Crop4715 is a vegetable suitable for all year season.
Crop4716,Cereal,111.01,All year,Crop4716 is a cereal suitable for all year season.
